2025-04-28 16:47:22.845 [http-nio-10253-exec-6] INFO  c.n.f.i.c.EntryApiController - [월간 출입 통계] 조회됨: [com.nhnacademy.frontservice.influxdb.EntryCountDto@2aca0fe2, com.nhnacademy.frontservice.influxdb.EntryCountDto@6eea9d45, com.nhnacademy.frontservice.influxdb.EntryCountDto@56d94019, com.nhnacademy.frontservice.influxdb.EntryCountDto@1ab1708b, com.nhnacademy.frontservice.influxdb.EntryCountDto@60fed920, com.nhnacademy.frontservice.influxdb.EntryCountDto@5a4470cf, com.nhnacademy.frontservice.influxdb.EntryCountDto@46812a16, com.nhnacademy.frontservice.influxdb.EntryCountDto@57253f65]
2025-04-28 16:47:28.265 [http-nio-10253-exec-7] INFO  c.n.f.i.c.EntryApiController - [실시간 출입 통계] 조회됨: com.nhnacademy.frontservice.influxdb.realtime.dto.EntryRealtimeDto@674ef918
2025-04-28 16:47:44.300 [http-nio-10253-exec-10] INFO  c.n.f.i.c.EntryApiController - [실시간 출입 통계] 조회됨: com.nhnacademy.frontservice.influxdb.realtime.dto.EntryRealtimeDto@2cf8ba7d
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-22","count":0}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-23","count":0}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-24","count":0}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-25","count":1273}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-26","count":1544}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-27","count":1546}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-28","count":1549}
2025-04-28 16:47:55.892 [http-nio-10253-exec-4] INFO  c.n.f.i.s.impl.EntryServiceImpl - [Influx Entry] {"date":"2025-04-28","count":478}
